L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
-0.03375,0.07875,0.07,-0.031997498,0.0410625,-0.071059994,-0.01375,-0.005,0.12125,0.0004425,-0.00171,-0.001235,1742092639.235477,user_1
0.0,-0.08875,0.09125,-0.0193775,0.0071575,-0.064925,-0.015,-0.0075,0.12125,-0.0006875,0.00113,0.0007025,1742092639.349434,user_1
0.015,-0.1325,0.11,-0.0140525,-0.017959999,0.00267,-0.01625,-0.01,0.1225,0.00045750002,-0.0002125,-0.0001375,1742092639.467147,user_1
-0.06375,-0.105,0.1075,0.02089,-0.01245,0.1097875,-0.0125,-0.01375,0.12375,0.00113,0.0004125,7.75e-05,1742092639.577557,user_1
-0.14375,0.06625,0.17375,-0.078765,0.0504,-0.039765,-0.01625,-0.0125,0.12375,-0.001435,-0.000855,0.0007025,1742092639.6914592,user_1
-0.04625,-0.03125,0.09875,0.0119025,0.0105275,-0.048095003,-0.01,-0.0175,0.12625,-6e-05,6e-05,-0.0005025,1742092639.806998,user_1
-0.0025,-0.115,0.09125,-0.0220325,-0.00949,-0.06163,-0.0175,-0.00875,0.12125,0.00032,0.0007625,-7.75e-05,1742092639.926396,user_1
0.0225,-0.18375,0.1225,-0.009734999,-0.01059,0.0448925,-0.01375,-0.01125,0.12375,0.0008075,0.000107500004,0.0001225,1742092640.0334651,user_1
-0.2975,0.09875,0.19375,0.09642,-0.040665,0.114714995,-0.01375,-0.01625,0.12375,-0.0009775,7.75e-05,0.00142,1742092640.1476328,user_1
-0.03375,0.0425,0.06875,-0.01564,0.0408025,-0.061615,-0.01375,-0.01,0.11625,0.00142,-0.0007625,-0.0016025,1742092640.266774,user_1
0.0075,-0.08375,0.09,-0.01451,0.007965,-0.052505,-0.01375,-0.01125,0.12375,-0.0007625,0.0004275,-4.5e-05,1742092640.375475,user_1
0.03125,-0.13375,0.1125,-0.0101325,-0.011047499,0.033294998,-0.01625,-0.0125,0.12375,0.00091500004,-9.25e-05,-0.00058,1742092640.4894578,user_1
-0.16375,0.0475,0.14125,0.086334996,-0.0326075,0.142975,-0.0125,-0.015,0.12375,6e-05,-0.000245,0.00064,1742092640.607351,user_1
-0.0275,0.0575,0.075,-0.056305,0.0361175,-0.062759995,-0.01625,-0.00875,0.12375,-0.0007325,-0.0010075001,1.5e-05,1742092640.717487,user_1
-0.00625,-0.0725,0.09875,-0.024459999,0.008895,-0.065932505,-0.015,-0.01375,0.12625,-0.001145,6e-05,-0.00016750001,1742092640.831601,user_1
0.0275,-0.13875,0.11625,-0.016815001,-0.015945,-0.0065625,-0.015,-0.0125,0.125,0.00084,4.5e-05,-0.000565,1742092640.947152,user_1
-0.04625,-0.0525,0.11125,0.0193625,-0.013412501,0.095230006,-0.01375,-0.01375,0.125,0.0009,-4.5e-05,0.000245,1742092641.067465,user_1
-0.11125,0.01375,0.15625,-0.0376425,0.03511,-0.001115,-0.02,-0.01375,0.1275,-0.00235,-0.0007325,0.00055,1742092641.173474,user_1
-0.0325,-0.015,0.1025,-0.01384,0.0142675,-0.071915,-0.0125,-0.0125,0.12625,0.0001375,-0.0001975,-0.00059500005,1742092641.287592,user_1
0.00375,-0.0875,0.1175,-0.04036,-0.0104825,-0.050355,-0.01625,-0.01125,0.12375,0.0013875001,1.5e-05,0.0001525,1742092641.401561,user_1
0.0125,-0.0875,0.115,0.027955,-0.007095,0.078645,-0.015,-0.0175,0.12375,0.0016175,0.000107500004,-4.5e-05,1742092641.51537,user_1
-0.21,-0.05375,0.22125,0.044740003,-0.006515,0.0655375,-0.01375,-0.0175,0.125,-0.0007025,0.00035,0.0007475,1742092641.6294742,user_1
-0.02,-0.00125,0.085,-0.03009,0.02832,-0.07579,-0.015,-0.01375,0.12,0.0004275,-3e-05,-0.0010675,1742092641.746842,user_1
0.0075,-0.10625,0.09625,-0.031004999,-0.0025475,-0.059447497,-0.01625,-0.01125,0.1225,-0.0008075,0.0001225,0.0001375,1742092641.8575392,user_1
0.01125,-0.14625,0.10875,-0.0018150001,-0.00673,0.0561525,-0.015,-0.015,0.1225,0.00087,-0.0001975,6e-05,1742092641.971477,user_1
-0.17625,-0.00625,0.175,0.0747525,-0.043045,0.0889125,-0.01,-0.01875,0.1225,-0.0004725,0.0002125,0.0010225,1742092642.086515,user_1
-0.05,0.0425,0.1,-0.028365,0.0284875,-0.057372503,-0.0175,-0.0075,0.12125,0.0001975,-0.0005025,-0.0007325,1742092642.2072132,user_1
-0.0025,-0.0725,0.095,-0.026702499,0.0199275,-0.05957,-0.01625,-0.01375,0.12375,-0.00093,0.00058,9.25e-05,1742092642.313477,user_1
0.0275,-0.10125,0.105,-0.0009625,-0.008880001,0.0254525,-0.01875,-0.0125,0.12375,0.0007325,-0.000245,-0.0004425,1742092642.427465,user_1
-0.1025,0.01875,0.12375,0.020615,-0.034745,0.081695,-0.01375,-0.01625,0.12375,-1.5e-05,-0.0001525,0.0004425,1742092642.5475469,user_1
-0.105,0.05,0.14875,-0.018325001,0.027862499,-0.0215,-0.01625,-0.01125,0.1225,-0.0004125,-0.000107500004,0.00016750001,1742092642.6555672,user_1
-0.0175,-0.05125,0.0925,-0.03032,0.020325001,-0.079330005,-0.01375,-0.01625,0.1225,0.000565,0.00035,-0.000655,1742092642.7695282,user_1
-0.00625,-0.075,0.13875,-0.0406025,-0.0148925,-0.028717501,-0.0175,-0.01,0.1225,0.00055,0.00087,3e-05,1742092642.8905442,user_1
-0.0125,-0.03125,0.1125,0.068725,0.0018,0.110199995,-0.015,-0.01375,0.1225,0.0004125,-0.000245,0.00032,1742092642.997411,user_1
-0.14375,0.015,0.195,-0.0072775004,0.0056925,0.023635,-0.01875,-0.0175,0.125,-0.0015575,-9.25e-05,0.0007325,1742092643.1114082,user_1
-0.01875,-0.0125,0.0875,-0.0164175,0.014085,-0.05664,-0.015,-0.01375,0.1225,0.00033500002,-0.00045750002,-0.000855,1742092643.226516,user_1
-0.00375,-0.07875,0.1125,-0.0379025,-0.003005,-0.0522,-0.01875,-0.00875,0.12375,-0.00035,0.000245,-0.0001525,1742092643.339674,user_1
0.00125,-0.07875,0.125,0.02684,0.0066374997,0.057494998,-0.015,-0.015,0.12375,0.00048750002,-0.00026,-1.5e-05,1742092643.453193,user_1
-0.12,0.005,0.12875,0.07637,-0.0514675,0.11267,-0.01625,-0.015,0.12375,-0.0008075,-0.000275,0.000565,1742092643.567516,user_1
-0.07,0.03125,0.10375,-0.0477,0.043959998,-0.050065,-0.01875,-0.01,0.12375,-0.0007775,-0.00142,-0.000625,1742092643.686765,user_1
-0.02,-0.0675,0.1,-0.0210425,0.022765,-0.073364995,-0.01875,-0.01125,0.12375,-0.0003975,0.00029,-0.000535,1742092643.794637,user_1
0.0225,-0.12625,0.10625,-0.00879,0.0013875001,-0.02034,-0.01875,-0.01875,0.13,0.00032,0.0004725,-0.0001825,1742092643.9113789,user_1
-0.015,-0.06625,0.11875,0.015915,-0.027802499,0.075105004,-0.0175,-0.0125,0.12625,0.001175,-3e-05,-3e-05,1742092644.027343,user_1
-0.1975,-0.03,0.2075,0.01712,0.0084224995,0.06543,-0.01875,-0.01625,0.12625,-0.000655,0.0004425,0.0005025,1742092644.136349,user_1
-0.00875,0.005,0.085,-0.026014999,0.0280925,-0.061935,-0.015,-0.01625,0.12375,0.00055,0.00026,-0.00079250004,1742092644.250528,user_1
-0.00125,-0.07,0.1025,-0.056654997,-0.008315,-0.0878,-0.01625,-0.01375,0.12125,-0.00055,0.00064,0.00052,1742092644.3695302,user_1
-0.01125,-0.09125,0.13625,0.0107425,-0.0031275,0.0372475,-0.0175,-0.015,0.1225,0.000365,-0.00023,-3e-05,1742092644.486594,user_1
-0.1375,-0.02375,0.13875,0.08101,-0.057815,0.1428375,-0.01375,-0.015,0.12375,0.00023,-0.00026,0.000275,1742092644.5925288,user_1
-0.02875,0.03,0.10125,-0.0361175,0.05925,-0.0394125,-0.01875,-0.0125,0.12375,0.0007175,-0.00048750002,-0.0007475,1742092644.706995,user_1
-0.00375,-0.065,0.0875,-0.0558325,0.017365,-0.09047,-0.01625,-0.01625,0.125,-0.0007475,0.00035,0.00016750001,1742092644.828174,user_1
-0.0075,-0.09125,0.12875,-0.01622,-0.0063325,-0.012055,-0.0175,-0.0125,0.1225,0.000565,-0.0002125,-0.000245,1742092644.934675,user_1
-0.01125,-0.04125,0.105,0.0334325,-0.0230725,0.0868525,-0.015,-0.01625,0.12375,0.0001975,-0.0001825,-0.0001825,1742092645.048414,user_1
-0.13375,-0.01,0.1825,0.023545,0.0121450005,0.048005,-0.0175,-0.01375,0.12375,-0.000885,-0.0001375,0.00061,1742092645.1674292,user_1
-0.03625,0.02625,0.1075,-0.031600002,0.0240775,-0.068345,-0.015,-0.01375,0.1225,0.00064,-0.0002125,-0.0008075,1742092645.275539,user_1
-0.01625,-0.08125,0.1125,-0.0529475,-0.0075675,-0.07289,-0.01875,-0.0125,0.12375,-0.00033500002,0.00033500002,9.25e-05,1742092645.3909628,user_1
-0.0,-0.10125,0.12,0.024092501,0.0025625,0.06398,-0.0175,-0.0125,0.12375,0.00052,-0.0001825,-0.0001525,1742092645.5073018,user_1
-0.1225,-0.02375,0.1525,0.064559996,-0.049607497,0.09845,-0.015,-0.015,0.125,-0.0004275,6e-05,0.0004425,1742092645.61731,user_1
-0.06,0.0125,0.11125,-0.0370325,0.035995,-0.05925,-0.0175,-0.0125,0.12375,0.00026,-0.00016750001,-0.00055,1742092645.73155,user_1
