L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.1275,-0.0,-0.02,0.0125875,-0.0045625,-0.0039525,0.00375,-0.11875,0.015,0.04631,0.0768125,-0.004365,1742109666.1339982,user_1
0.12,0.005,-0.03625,-0.006745,0.00348,0.0028375,-0.00125,-0.13875,-0.03375,-0.017395,0.065184996,-0.011245,1742109666.250117,user_1
0.1225,-0.0075,-0.02875,0.0004425,-4.5e-05,-0.00052,0.03125,-0.12875,-0.04125,0.0054625003,-0.0157925,0.00856,1742109666.369171,user_1
0.12,-0.00375,-0.03125,-0.00032,-0.0004275,0.001435,-0.03625,-0.16,0.015,-0.0040749996,-0.15998751,0.018280001,1742109666.476213,user_1
0.12125,-0.01875,-0.0175,0.022979999,-0.00296,-0.0042725,0.005,-0.14875,-0.00125,0.04033,0.0696725,0.0030525,1742109666.593966,user_1
0.1225,0.01,-0.0375,-0.002625,0.0025475,0.0024249998,-0.0125,-0.135,-0.02875,-0.0197,0.06839,-0.0151225,1742109666.710776,user_1
0.12125,-0.00375,-0.0275,-3e-05,3e-05,-0.00064,0.0275,-0.125,-0.075,-0.007995,-0.019257499,0.0008075,1742109666.8182158,user_1
0.12,0.00125,-0.03125,-0.00023,-9.25e-05,0.0009,-0.04,-0.1675,0.02,-0.0308225,-0.1198275,0.00879,1742109666.9321432,user_1
0.125,-0.0175,-0.025,0.0040749996,0.0001525,-0.00064,-0.00625,-0.14,-0.005,0.031205,0.0836325,-0.0019225,1742109667.052338,user_1
0.11875,-0.00375,-0.0325,0.00045750002,-0.00048750002,-1.5e-05,-0.01375,-0.135,-0.03125,-0.0137625,0.0382075,-0.00125,1742109667.1602318,user_1
0.12125,-0.00625,-0.03125,-0.00061,0.0010525,0.00045750002,-0.0025,-0.11125,-0.0375,0.00409,-0.0744925,0.01445,1742109667.27415,user_1
0.11125,0.015,-0.0475,-0.0047750003,0.0010675,0.00473,-0.075,-0.07125,0.2475,-0.030915001,-0.047912497,0.0096424995,1742109667.3899362,user_1
0.11875,-0.00375,-0.03,-0.0025325,0.0022274998,0.0014500001,-0.005,-0.13,-0.01125,-0.00946,0.08133,-0.0074925,1742109667.510685,user_1
0.12125,-0.00375,-0.03,-0.00032,-0.0010225,0.00032,0.02625,-0.1375,-0.055,-0.00235,-0.0034625002,0.006745,1742109667.61614,user_1
0.12,-0.00125,-0.035,-0.00029,0.0007175,0.0005025,-0.01,-0.12625,0.025,-0.0105275,-0.0995175,0.002395,1742109667.731052,user_1
0.12125,-0.01,-0.0225,0.010545,-0.002395,-0.0013425,0.00125,-0.125,0.02625,0.041840002,0.0606375,0.00232,1742109667.850723,user_1
0.12,0.00375,-0.03625,-0.0022725,0.0018150001,0.00059500005,0.0175,-0.13375,-0.03125,0.012069999,0.0393825,0.00032,1742109667.956979,user_1
0.12125,-0.005,-0.02875,-0.0001825,0.000535,1.5e-05,0.02875,-0.125,-0.0425,-0.0074925,-0.02272,0.0010825,1742109668.073066,user_1
0.12125,0.0,-0.03,0.000245,0.000275,0.000245,0.005,-0.12125,0.02625,-0.0164175,-0.0909875,-0.0010525,1742109668.1906931,user_1
0.12,-0.0175,-0.02375,0.0072475,-0.0007325,-0.00093,0.01,-0.13375,0.01625,0.02765,0.059525,0.0016175,1742109668.298854,user_1
0.1225,-0.005,-0.03375,0.00058,0.0,0.0001225,0.01375,-0.14,-0.03875,-0.011155,0.015685,-0.0003825,1742109668.413099,user_1
0.12125,-0.00375,-0.0325,-0.00048750002,0.001145,0.00029,0.01125,-0.10375,-0.005,-0.0083925,-0.040467497,0.005035,1742109668.531342,user_1
0.125,0.0025,-0.02875,9.25e-05,-0.0001975,0.000565,-0.03875,-0.105,0.07875,-0.0061950004,-0.0635225,0.0096275,1742109668.641309,user_1
0.1175,-0.015,-0.02875,0.00093,0.0006725,-0.0007625,0.00625,-0.13,0.025,0.00171,0.08113,-0.0057375003,1742109668.754848,user_1
