L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
-0.00625,0.0625,-0.15375,-0.0139475,0.026535,0.00737,0.00125,-0.055,0.1125,-0.000885,-4.5e-05,0.000535,1742102954.347774,user_1
-0.06875,0.07875,-0.17625,0.07074,-0.115004994,0.0016325001,-0.015,-0.05625,0.1225,0.0004275,-0.0006875,-0.001145,1742102954.4550982,user_1
-0.01375,0.06625,0.15875,0.023924999,-0.0069274995,-0.030442499,0.0025,-0.06125,0.1175,0.0009625,0.000855,-0.0019075,1742102954.5688472,user_1
0.0175,0.08375,0.01,-0.0486,0.0600275,0.023102501,-0.0025,-0.055,0.115,0.002105,-0.00026,-0.0010825,1742102954.6885571,user_1
0.01125,0.07375,-0.06625,-0.0110925,0.04004,0.0013725,0.00125,-0.05625,0.11375,-0.0003825,7.75e-05,9.25e-05,1742102954.796811,user_1
-0.10625,0.095,-0.215,0.018432502,-0.017700002,0.01245,0.00375,-0.05125,0.11375,0.0004425,-0.00033500002,0.000535,1742102954.910766,user_1
-0.195,0.01,0.45375,0.1139675,-0.094252504,-0.031632498,0.0125,-0.065,0.1125,-0.0010975,1.5e-05,0.00061,1742102955.0271308,user_1
0.0125,0.0825,0.04,-0.034515,0.082352504,0.016479999,0.0025,-0.0475,0.11375,-0.0016025,-0.00032,0.001175,1742102955.13794,user_1
-0.00375,0.08,-0.13125,-0.0254525,0.04921,-0.00409,0.005,-0.055,0.11125,-0.00122,0.0001225,0.0007625,1742102955.251776,user_1
-0.0375,0.0975,-0.23,0.0487375,-0.018082501,-0.019317498,0.005,-0.0525,0.11375,0.0007775,-0.0001975,-0.0001975,1742102955.3666172,user_1
0.255,0.29625,0.17125,0.011779999,0.035630003,-0.022965001,0.0025,-0.03875,0.10875,-0.000885,0.0002125,0.000305,1742102955.486157,user_1
-0.0025,0.08375,0.00375,-0.0358125,0.066605,0.0160675,-0.0025,-0.05,0.11375,-0.000245,0.0001525,9.25e-05,1742102955.591858,user_1
0.01375,0.1075,-0.0925,-0.0238025,0.0310825,0.00357,0.005,-0.05375,0.11125,-3e-05,0.0001375,3e-05,1742102955.70947,user_1
-0.00625,0.0775,-0.1275,0.006515,-0.0032950002,0.00058,0.00375,-0.05,0.115,-0.00059500005,-0.000305,0.00048750002,1742102955.826703,user_1
-0.1,0.045,0.015,0.061217498,-0.18443249,-0.0222325,0.02,-0.06375,0.11,0.00229,-0.000365,-0.0007025,1742102955.932844,user_1
0.01375,0.1075,0.13375,-0.0032650002,0.06546,0.0060425,-0.0025,-0.06125,0.11375,-0.00091500004,0.0007175,0.0001525,1742102956.047512,user_1
0.01,0.1075,-0.04625,-0.031967502,0.0533,0.0169225,0.00625,-0.05625,0.1125,0.00058,1.5e-05,-0.00016750001,1742102956.167642,user_1
0.01875,0.09375,-0.1175,-0.01558,0.03073,-0.0052024997,0.00375,-0.05375,0.1125,0.00029,0.0001375,0.000245,1742102956.274676,user_1
-0.0525,0.08125,-0.19375,0.0558325,-0.085112505,-0.0187525,0.0025,-0.05375,0.1125,-0.0001375,0.0,0.00023,1742102956.387773,user_1
0.1525,0.1125,0.11625,0.019257499,0.026747499,-0.0352625,0.0075,-0.04125,0.10375,0.00091500004,-0.000535,-9.25e-05,1742102956.506688,user_1
0.0525,0.06125,0.0,-0.042357497,0.059235,0.01822,0.0,-0.0475,0.11375,-0.000655,-0.0003825,0.0007625,1742102956.615867,user_1
-0.00125,0.09375,-0.08625,-0.0413825,0.04361,0.0221875,0.0025,-0.055,0.1125,-0.00052,0.000275,9.25e-05,1742102956.730482,user_1
-0.04375,0.095,-0.195,0.048005,-0.048722498,-0.0133525,0.0025,-0.055,0.1125,1.5e-05,3e-05,-7.75e-05,1742102956.847202,user_1
0.0475,0.2325,0.355,-0.02324,0.043075,0.0040599997,0.0075,-0.04,0.10875,-0.00091500004,-7.75e-05,0.000655,1742102956.95787,user_1
0.04375,0.0675,0.005,-0.0379025,0.05902,0.013152501,-0.0,-0.04875,0.11375,-0.00048750002,-0.0002125,0.00061,1742102957.071926,user_1
0.02,0.105,-0.06,-0.0319375,0.042237498,0.01088,0.005,-0.055,0.11125,-4.5e-05,0.0001825,-0.00026,1742102957.188704,user_1
0.00375,0.08375,-0.13,-0.00534,0.00093,0.0066825,0.00375,-0.0525,0.11375,-0.0004275,-0.0001525,0.0001825,1742102957.307624,user_1
