L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.01875,0.005,0.1225,-0.0021975,-9.25e-05,-0.000565,-0.2275,-0.06875,0.35875,-0.065765,-0.013182499,-0.034682497,1742092330.349175,user_1
0.0175,0.00375,0.12125,0.0007475,0.000107500004,0.000107500004,-0.005,0.05625,0.13,0.0361325,-0.0152425,0.0502925,1742092330.4599302,user_1
0.02125,-0.005,0.1225,-0.00052,-0.0002125,-0.000275,0.045,0.00625,0.1,0.000535,0.01822,0.03096,1742092330.569553,user_1
0.01375,-0.005,0.1225,0.0010075001,0.00016750001,-0.0003975,0.205,0.07,0.0475,0.0057675,0.0193025,0.0104825,1742092330.683373,user_1
0.02,-0.00375,0.12125,-0.00023,6e-05,1.5e-05,0.1725,0.0725,0.02125,0.00911,-0.024995001,-0.02765,1742092330.797272,user_1
0.01,-0.00125,0.12125,-0.00079250004,7.75e-05,9.25e-05,-0.345,-0.065,0.1875,-0.112807505,-0.0205225,-0.083665,1742092330.920806,user_1
0.01375,0.0175,0.1225,-0.0011900001,6e-05,0.0018475,0.005,0.1675,0.13375,0.028747499,-0.017915001,0.0552825,1742092331.025182,user_1
0.015,-0.0125,0.12125,-0.000825,-0.00016750001,0.0015875,0.05375,0.04625,0.135,0.00496,0.008225,0.02559,1742092331.141204,user_1
0.0175,0.00125,0.1225,0.0018925001,0.0002125,-0.0015875,0.1075,0.00625,0.0775,-0.0030975002,0.02565,0.00125,1742092331.253246,user_1
0.015,0.00375,0.1225,-0.000245,-1.5e-05,0.000365,0.165,0.06375,0.0475,0.0063625,0.00331,-0.0015725,1742092331.36717,user_1
0.01,-0.00625,0.1225,-0.0004125,0.00026,0.0006875,-0.0325,0.08875,-0.00625,-0.08902,-0.024475,-0.08072,1742092331.481193,user_1
0.01,0.0025,0.1225,-0.0062725,-0.000885,0.0031125,-0.045,0.0225,0.03875,0.03238,0.014375,0.0446325,1742092331.6006222,user_1
0.01625,-0.01,0.12125,0.0016475001,-0.00023,6e-05,0.0325,0.09625,0.1275,0.00972,-0.010605,0.0320275,1742092331.709186,user_1
0.0125,0.01,0.12125,0.0015725,-0.000245,-0.0016175,0.05875,0.04125,0.10125,0.013625,0.0183725,0.00612,1742092331.828467,user_1
0.01625,-0.00375,0.1225,-9.25e-05,-3e-05,0.0007775,0.165,0.00875,0.095,0.00798,0.0068675,-3e-05,1742092331.9409149,user_1
0.01625,-0.00875,0.1225,-0.0018625,0.000245,0.0019824998,0.19,0.04125,0.05125,-0.0030525,-0.023682501,-0.02211,1742092332.060004,user_1
0.01375,0.0025,0.12125,0.0009,-0.0004425,-0.003845,-0.29,0.0075,0.31,-0.1086875,-0.0384375,-0.0243075,1742092332.165316,user_1
0.015,0.00625,0.1225,0.00116,0.0001975,6e-05,-0.04625,0.05625,0.0725,0.0157325,0.0012675,0.0313725,1742092332.287081,user_1
0.01625,-0.00625,0.1225,-6e-05,0.000305,0.0010225,0.01375,-0.00375,0.1325,0.017350001,0.030075,0.0107125,1742092332.401536,user_1
0.0175,-0.00625,0.1225,0.00151,0.000275,-0.000945,0.14,-0.02625,0.0775,0.001785,0.028,0.0113225,1742092332.5062,user_1
