L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.0275,-0.0025,0.1,0.0118875,0.0249625,0.000107500004,0.025,-0.03125,0.10125,0.0051574996,0.028672501,-3e-05,1742092760.048073,user_1
0.0475,-0.02125,0.06125,6e-05,0.0090175,-0.0034625002,0.045,-0.02,0.07875,0.0047750003,0.01004,0.00235,1742092760.168011,user_1
0.03625,-0.01375,0.07875,-0.0118875,-0.037125,0.0041199997,0.035,-0.025,0.08875,-0.009505,-0.0406025,-0.005235,1742092760.2749052,user_1
-0.06375,-0.13625,0.1625,0.018692499,0.0372625,0.009872501,-0.00875,0.1225,0.1575,-0.0033275,0.020569999,-0.00029,1742092760.388881,user_1
0.01375,-0.0325,0.10375,0.0131375,0.046067502,0.0039975,0.0125,-0.00875,0.12,0.0066075,0.03978,-0.00023,1742092760.508868,user_1
0.04125,-0.01625,0.07,0.001465,0.0125124995,-0.002335,0.04625,-0.02125,0.07,0.0072475,0.020095,0.0044699996,1742092760.616948,user_1
0.0375,-0.01625,0.08375,-0.01001,-0.02176,0.0,0.04875,-0.0175,0.0825,-0.004685,-0.0201575,-0.00389,1742092760.731082,user_1
-0.06625,0.0175,0.19125,-0.01468,-0.095,0.003905,0.015,-0.0025,0.11,-0.0060725003,-0.0785375,-0.007415,1742092760.851257,user_1
-0.0175,-0.01375,0.15875,0.03769,0.02382,0.0057525,-0.0225,-0.07125,0.155,0.0060425,0.03331,0.00093,1742092760.9680388,user_1
0.02625,-0.0125,0.0975,0.013854999,0.0248875,0.0016775,0.02625,-0.035,0.10125,0.00267,0.033325,0.0018925001,1742092761.072784,user_1
0.0525,-0.02125,0.05125,-0.001495,0.00122,-0.0019675,0.0525,-0.01625,0.065,0.0022574998,0.0057075,0.003815,1742092761.188738,user_1
0.03,-0.0175,0.07125,-0.017745001,-0.046889998,0.000655,0.03125,-0.0225,0.09,-0.0074625,-0.0388025,-0.00357,1742092761.309501,user_1
-0.01875,-0.0675,0.09125,-0.0329125,0.044067502,-0.00351,-0.07125,0.0725,0.20875,-0.0157775,0.0296475,0.002335,1742092761.414099,user_1
0.0175,-0.0275,0.09625,0.0010975,0.0462025,0.00122,0.02,-0.00625,0.10125,0.0098875,0.05066,-0.00084,1742092761.52925,user_1
0.04875,-0.01625,0.05875,-0.0047,0.011565,-0.0048225,0.04875,-0.01375,0.07,0.007385,0.0116875,0.0038599998,1742092761.6489012,user_1
0.03875,-0.01875,0.06,-0.02066,-0.0320275,0.0022725,0.045,-0.02125,0.07875,-0.0080725,-0.035035,-0.0031125,1742092761.754941,user_1
-0.12,-0.0575,0.2475,0.0394275,0.05844,0.006255,-0.08875,0.01,0.27125,-0.040025003,-0.021835,0.0073249997,1742092761.8722382,user_1
0.005,-0.03125,0.11375,0.0078425,0.037490003,0.0027774998,-0.00125,0.01375,0.13375,0.0023800002,0.05449,-0.0007475,1742092761.988435,user_1
0.035,-0.01375,0.08375,0.00299,0.0149525,-0.0019824998,0.04375,-0.02125,0.0825,0.0087575,0.021897499,0.0021975,1742092762.095903,user_1
0.035,-0.01625,0.085,-0.005875,-0.017335,0.0002125,0.0475,-0.0225,0.09,-0.0013875001,-0.011795,-0.0036175,1742092762.210125,user_1
-0.04,0.01125,0.1175,-0.017700002,-0.1082775,0.0010975,0.01125,-0.01375,0.11375,-0.01805,-0.082214996,-0.007415,1742092762.33039,user_1
-0.0075,0.0625,0.14875,0.031785,0.047119997,0.0001825,-0.03125,-0.075,0.1525,0.016617501,0.0323175,0.0054175,1742092762.437736,user_1
0.0325,-0.0075,0.08,0.00937,0.0152275,0.00087,0.02625,-0.02875,0.09375,-1.5e-05,0.0272675,0.003175,1742092762.5518029,user_1
0.0325,-0.01125,0.08125,-0.0040425,-0.0062725,-0.0001375,0.045,-0.01875,0.08625,0.005035,0.005645,0.001145,1742092762.668591,user_1
0.025,0.005,0.09,-0.011275,-0.0382375,0.000945,0.035,-0.02625,0.085,-0.0051725,-0.026504999,-0.00502,1742092762.788644,user_1
-0.0125,0.01,0.15125,-0.037474997,0.040055,-0.00937,0.00625,0.08375,0.13375,0.02951,0.022094999,-0.0024575,1742092762.8929348,user_1
0.0225,-0.00625,0.0925,0.0031575,0.0384675,-0.0021975,0.02,-0.0175,0.11125,0.010757499,0.035384998,-0.0008075,1742092763.008939,user_1
0.04875,-0.02375,0.0625,-0.0005025,0.006805,-0.0048674997,0.0425,-0.01875,0.07625,0.0040599997,0.01349,0.0033275,1742092763.129209,user_1
0.03875,-0.02,0.0725,-0.0151375,-0.02501,0.0027774998,0.045,-0.0175,0.0775,0.0010825,-0.0199125,-0.0030825,1742092763.2349272,user_1
-0.13125,-0.0125,0.32375,0.0243825,0.00975,-0.008025,-0.075,-0.115,0.28125,-0.0046225,-0.083085,-0.001465,1742092763.35096,user_1
0.00625,-0.03125,0.1275,0.0169075,0.032775,0.004395,0.005,-0.01125,0.13125,-0.0166775,0.038680002,0.00296,1742092763.468621,user_1
0.0375,-0.01,0.09,0.00525,0.022415001,-0.0029449998,0.0375,-0.0275,0.08875,0.0058125,0.0260625,0.0040599997,1742092763.575847,user_1
0.04875,-0.02125,0.0675,-0.0045775,-0.0077049998,-0.003585,0.0575,-0.02,0.07375,0.0033275,-0.0024575,0.0007325,1742092763.6900322,user_1
0.01875,0.00625,0.1,-0.013825,-0.0766,0.0074,0.03125,-0.02375,0.08875,-0.014405,-0.0425575,-0.00325,1742092763.80978,user_1
-0.0125,0.04,0.1825,-0.029845,0.0473475,-0.0074475002,-0.0075,0.04375,0.135,0.045715,0.0406025,-0.0047750003,1742092763.917981,user_1
0.0325,0.00125,0.085,0.0027625,0.0266575,-0.0013425,0.03125,-0.02375,0.09,0.01625,0.0351725,0.00048750002,1742092764.031664,user_1
